Unnamed: 0,is_pick,hero_id,team,order,ord,match_id,radiant_win,id,localized_name
10,False,104,1,10,10,5577560341,True,104,Legion Commander
5,True,104,0,5,5,5577580311,False,104,Legion Commander
17,True,104,0,17,17,5577607162,False,104,Legion Commander
10,False,104,1,10,10,5577721375,False,104,Legion Commander
13,False,104,0,13,13,5577719311,True,104,Legion Commander
23,True,104,1,23,23,5577792393,False,104,Legion Commander
15,True,104,0,15,15,5577849781,True,104,Legion Commander
8,False,104,1,8,8,5577888904,False,104,Legion Commander
6,True,104,1,6,6,5577916337,False,104,Legion Commander
21,False,104,1,21,21,5577968977,True,104,Legion Commander
11,False,104,0,11,11,5578136508,True,104,Legion Commander
10,False,104,1,10,10,5578434239,True,104,Legion Commander
7,True,104,0,7,7,5578565061,False,104,Legion Commander
12,False,104,1,12,12,5578626608,False,104,Legion Commander
18,False,104,1,18,18,5578760067,False,104,Legion Commander
15,True,104,1,15,15,5578804444,False,104,Legion Commander
12,False,104,1,12,12,5578807853,True,104,Legion Commander
6,True,104,0,6,6,5578837524,True,104,Legion Commander
13,False,104,1,13,13,5578896237,True,104,Legion Commander
15,True,104,1,15,15,5578948087,False,104,Legion Commander
21,False,104,0,21,21,5578995588,False,104,Legion Commander
23,True,104,0,23,23,5579065993,True,104,Legion Commander
13,False,104,1,13,13,5579149078,True,104,Legion Commander
16,True,104,1,16,16,5579224261,False,104,Legion Commander
1,True,104,1,1,1,5579221761,True,104,Legion Commander
7,True,104,0,7,7,5579339970,False,104,Legion Commander
7,True,104,1,7,7,5579342689,True,104,Legion Commander
14,True,104,0,14,14,5579442112,True,104,Legion Commander
7,True,104,0,7,7,5579470777,False,104,Legion Commander
18,False,104,1,18,18,5579609775,False,104,Legion Commander
16,True,104,1,16,16,5580319723,True,104,Legion Commander
16,True,104,1,16,16,5580386914,False,104,Legion Commander
18,False,104,0,18,18,5580415400,True,104,Legion Commander
16,True,104,1,16,16,5580450595,False,104,Legion Commander
8,False,104,0,8,8,5580429446,False,104,Legion Commander
18,False,104,0,18,18,5580554034,False,104,Legion Commander
18,False,104,0,18,18,5580589034,False,104,Legion Commander
20,False,104,1,20,20,5580732523,False,104,Legion Commander
16,True,104,0,16,16,5580793199,False,104,Legion Commander
21,False,104,0,21,21,5580879133,False,104,Legion Commander
23,True,104,0,23,23,5581200081,False,104,Legion Commander
22,True,104,1,22,22,5581252699,True,104,Legion Commander
12,False,104,1,12,12,5581305939,False,104,Legion Commander
20,False,104,0,20,20,5581353818,True,104,Legion Commander
13,False,12,1,13,13,5572986931,True,12,Phantom Lancer
1,False,12,1,1,1,5571885311,False,12,Phantom Lancer
20,False,12,1,20,20,5571703200,False,12,Phantom Lancer
10,False,12,1,10,10,5571742384,True,12,Phantom Lancer
11,False,12,1,11,11,5571496861,True,12,Phantom Lancer
20,False,12,1,20,20,5572283569,True,12,Phantom Lancer
18,False,12,0,18,18,5572384214,False,12,Phantom Lancer
2,False,12,0,2,2,5571833569,True,12,Phantom Lancer
8,False,12,1,8,8,5572194041,False,12,Phantom Lancer
12,False,12,1,12,12,5571884889,True,12,Phantom Lancer
9,False,12,1,9,9,5572911069,True,12,Phantom Lancer
17,True,12,1,17,17,5573482795,True,12,Phantom Lancer
8,False,12,1,8,8,5573650637,False,12,Phantom Lancer
21,False,12,0,21,21,5573719228,False,12,Phantom Lancer
9,False,12,1,9,9,5573882305,True,12,Phantom Lancer
11,False,12,1,11,11,5573909161,True,12,Phantom Lancer
17,True,12,1,17,17,5574032499,False,12,Phantom Lancer
9,False,12,1,9,9,5574107095,False,12,Phantom Lancer
23,True,12,1,23,23,5574110489,True,12,Phantom Lancer
9,False,12,1,9,9,5574108974,False,12,Phantom Lancer
9,False,12,1,9,9,5574132168,True,12,Phantom Lancer
9,False,12,0,9,9,5574180851,False,12,Phantom Lancer
9,False,12,0,9,9,5574238201,False,12,Phantom Lancer
17,True,12,1,17,17,5574246088,True,12,Phantom Lancer
19,False,12,1,19,19,5574317538,False,12,Phantom Lancer
13,False,12,1,13,13,5574427463,True,12,Phantom Lancer
9,False,12,1,9,9,5574470710,False,12,Phantom Lancer
18,False,12,0,18,18,5574491737,False,12,Phantom Lancer
15,True,12,0,15,15,5574661081,True,12,Phantom Lancer
16,True,12,0,16,16,5574678296,True,12,Phantom Lancer
19,False,12,1,19,19,5574721233,False,12,Phantom Lancer
8,False,12,1,8,8,5574751939,True,12,Phantom Lancer
12,False,12,1,12,12,5574816796,False,12,Phantom Lancer
23,True,12,0,23,23,5574844973,False,12,Phantom Lancer
19,False,12,1,19,19,5574833331,False,12,Phantom Lancer
18,False,12,0,18,18,5574875870,False,12,Phantom Lancer
17,True,12,1,17,17,5574920380,False,12,Phantom Lancer
23,True,12,0,23,23,5575174770,True,12,Phantom Lancer
20,False,12,1,20,20,5574987884,False,12,Phantom Lancer
14,True,12,1,14,14,5575178913,False,12,Phantom Lancer
9,False,12,0,9,9,5575353308,False,12,Phantom Lancer
20,False,12,0,20,20,5575804706,True,12,Phantom Lancer
20,False,12,1,20,20,5575846005,True,12,Phantom Lancer
22,True,12,1,22,22,5575617512,False,12,Phantom Lancer
9,False,12,1,9,9,5575544197,False,12,Phantom Lancer
19,False,12,0,19,19,5575676144,False,12,Phantom Lancer
16,True,12,0,16,16,5575636013,True,12,Phantom Lancer
11,False,12,1,11,11,5575783978,False,12,Phantom Lancer
17,True,12,1,17,17,5575342161,True,12,Phantom Lancer
13,False,12,1,13,13,5576023663,False,12,Phantom Lancer
21,False,12,0,21,21,5576215849,False,12,Phantom Lancer
3,False,12,1,3,3,5576253489,False,12,Phantom Lancer
1,False,12,0,1,1,5576289316,True,12,Phantom Lancer
11,False,12,0,11,11,5576291151,False,12,Phantom Lancer
15,True,12,1,15,15,5576332805,False,12,Phantom Lancer
20,False,12,0,20,20,5576351087,False,12,Phantom Lancer
13,False,12,0,13,13,5576501091,True,12,Phantom Lancer
13,False,12,0,13,13,5576524415,False,12,Phantom Lancer
13,False,12,1,13,13,5576538799,False,12,Phantom Lancer
11,False,12,1,11,11,5576632141,True,12,Phantom Lancer
13,False,12,0,13,13,5576636434,True,12,Phantom Lancer
13,False,12,0,13,13,5576742879,False,12,Phantom Lancer
17,True,12,0,17,17,5576922185,True,12,Phantom Lancer
3,False,12,1,3,3,5577026767,True,12,Phantom Lancer
10,False,12,1,10,10,5577105970,True,12,Phantom Lancer
17,True,12,1,17,17,5577087660,True,12,Phantom Lancer
18,False,12,1,18,18,5577184403,False,12,Phantom Lancer
16,True,12,1,16,16,5577237509,True,12,Phantom Lancer
10,False,12,0,10,10,5577247018,True,12,Phantom Lancer
12,False,12,1,12,12,5577318069,True,12,Phantom Lancer
11,False,12,0,11,11,5577580311,False,12,Phantom Lancer
8,False,12,1,8,8,5577623881,False,12,Phantom Lancer
18,False,12,1,18,18,5577667740,False,12,Phantom Lancer
11,False,12,1,11,11,5577762180,True,12,Phantom Lancer
8,False,12,1,8,8,5577759692,False,12,Phantom Lancer
16,True,12,1,16,16,5577792393,False,12,Phantom Lancer
14,True,12,1,14,14,5577849781,True,12,Phantom Lancer
10,False,12,1,10,10,5577866550,False,12,Phantom Lancer
18,False,12,0,18,18,5577904990,False,12,Phantom Lancer
9,False,12,0,9,9,5578070661,True,12,Phantom Lancer
17,True,12,0,17,17,5578443150,False,12,Phantom Lancer
21,False,12,0,21,21,5578725135,False,12,Phantom Lancer
12,False,12,1,12,12,5578710167,True,12,Phantom Lancer
17,True,12,1,17,17,5578761415,True,12,Phantom Lancer
8,False,12,1,8,8,5578759207,False,12,Phantom Lancer
13,False,12,0,13,13,5578804444,False,12,Phantom Lancer
18,False,12,0,18,18,5579110778,False,12,Phantom Lancer
11,False,12,0,11,11,5579135423,True,12,Phantom Lancer
20,False,12,1,20,20,5579519065,True,12,Phantom Lancer
11,False,12,1,11,11,5580059347,True,12,Phantom Lancer
9,False,12,0,9,9,5580140087,False,12,Phantom Lancer
9,False,12,1,9,9,5580224836,True,12,Phantom Lancer
17,True,12,0,17,17,5580315411,True,12,Phantom Lancer
12,False,12,1,12,12,5580406999,True,12,Phantom Lancer
12,False,12,0,12,12,5580466940,True,12,Phantom Lancer
13,False,12,1,13,13,5580450595,False,12,Phantom Lancer
17,True,12,0,17,17,5580513573,True,12,Phantom Lancer
17,True,12,0,17,17,5580589034,False,12,Phantom Lancer
18,False,12,0,18,18,5581156713,True,12,Phantom Lancer
14,True,42,1,14,14,5572986931,True,42,Wraith King
17,True,42,0,17,17,5571930444,True,42,Wraith King
12,False,42,1,12,12,5571692957,False,42,Wraith King
13,False,42,0,13,13,5572813354,True,42,Wraith King
13,False,42,1,13,13,5571697277,True,42,Wraith King
17,True,42,0,17,17,5573152020,True,42,Wraith King
7,True,42,0,7,7,5573298613,True,42,Wraith King
22,True,42,0,22,22,5574107095,False,42,Wraith King
11,False,42,1,11,11,5574226581,False,42,Wraith King
10,False,42,0,10,10,5574317538,False,42,Wraith King
15,True,42,0,15,15,5574594320,True,42,Wraith King
23,True,42,0,23,23,5574785532,True,42,Wraith King
17,True,42,0,17,17,5574944960,True,42,Wraith King
22,True,42,1,22,22,5575846005,True,42,Wraith King
18,False,42,0,18,18,5575878357,True,42,Wraith King
2,False,42,1,2,2,5575930694,True,42,Wraith King
3,False,42,1,3,3,5576149963,True,42,Wraith King
10,False,42,1,10,10,5576385445,True,42,Wraith King
3,False,42,1,3,3,5576543842,True,42,Wraith King
17,True,42,1,17,17,5576738583,False,42,Wraith King
10,False,42,0,10,10,5577331493,True,42,Wraith King
17,True,42,1,17,17,5577375377,True,42,Wraith King
23,True,42,0,23,23,5577501745,True,42,Wraith King
19,False,42,0,19,19,5577560341,True,42,Wraith King
11,False,42,1,11,11,5577597803,False,42,Wraith King
20,False,42,1,20,20,5577759692,False,42,Wraith King
17,True,42,1,17,17,5577826316,False,42,Wraith King
9,False,42,0,9,9,5577866550,False,42,Wraith King
20,False,42,1,20,20,5578136508,True,42,Wraith King
18,False,42,1,18,18,5578710167,True,42,Wraith King
12,False,42,1,12,12,5579339970,False,42,Wraith King
17,True,42,1,17,17,5579519065,True,42,Wraith King
23,True,42,1,23,23,5580224836,True,42,Wraith King
16,True,42,1,16,16,5580415400,True,42,Wraith King
13,False,42,1,13,13,5580466940,True,42,Wraith King
9,False,42,1,9,9,5580429446,False,42,Wraith King
8,False,42,1,8,8,5580879133,False,42,Wraith King
11,False,42,0,11,11,5580970109,True,42,Wraith King
8,False,42,0,8,8,5581156713,True,42,Wraith King
15,True,114,0,15,15,5572986931,True,114,Monkey King
17,True,114,1,17,17,5572109008,False,114,Monkey King
20,False,114,1,20,20,5573020624,True,114,Monkey King
8,False,114,1,8,8,5572478406,False,114,Monkey King
17,True,114,0,17,17,5573246519,True,114,Monkey King
17,True,114,1,17,17,5573623714,False,114,Monkey King
17,True,114,0,17,17,5573621575,True,114,Monkey King
23,True,114,0,23,23,5574180851,False,114,Monkey King
23,True,114,1,23,23,5574182866,True,114,Monkey King
20,False,114,0,20,20,5574352490,True,114,Monkey King
22,True,114,0,22,22,5574399425,True,114,Monkey King
4,True,114,0,4,4,5574417941,False,114,Monkey King
23,True,114,1,23,23,5574470710,False,114,Monkey King
23,True,114,1,23,23,5574518175,False,114,Monkey King
3,False,114,1,3,3,5574632301,True,114,Monkey King
17,True,114,0,17,17,5574989619,True,114,Monkey King
23,True,114,1,23,23,5576136610,False,114,Monkey King
10,False,114,0,10,10,5576173379,False,114,Monkey King
20,False,114,1,20,20,5576462043,False,114,Monkey King
12,False,114,1,12,12,5576509211,True,114,Monkey King
8,False,114,0,8,8,5576543842,True,114,Monkey King
23,True,114,0,23,23,5577318069,True,114,Monkey King
11,False,114,0,11,11,5577539202,True,114,Monkey King
11,False,114,0,11,11,5577916337,False,114,Monkey King
14,True,114,1,14,14,5577984682,False,114,Monkey King
20,False,114,1,20,20,5578761415,True,114,Monkey King
23,True,114,1,23,23,5578837524,True,114,Monkey King
21,False,114,1,21,21,5578896237,True,114,Monkey King
18,False,114,1,18,18,5578948087,False,114,Monkey King
16,True,114,1,16,16,5579110778,False,114,Monkey King
13,False,114,0,13,13,5579609775,False,114,Monkey King
12,False,114,1,12,12,5580248174,False,114,Monkey King
23,True,114,0,23,23,5580732523,False,114,Monkey King
15,True,114,1,15,15,5581149619,True,114,Monkey King
18,False,114,1,18,18,5581252699,True,114,Monkey King
16,True,114,0,16,16,5581306103,False,114,Monkey King
16,True,65,1,16,16,5572986931,True,65,Batrider
16,True,65,1,16,16,5571387447,False,65,Batrider
9,False,65,1,9,9,5571936348,False,65,Batrider
20,False,65,1,20,20,5572184320,False,65,Batrider
16,True,65,1,16,16,5571885311,False,65,Batrider
18,False,65,0,18,18,5571322127,False,65,Batrider
2,False,65,0,2,2,5571408148,False,65,Batrider
20,False,65,0,20,20,5571930444,True,65,Batrider
8,False,65,1,8,8,5571977618,True,65,Batrider
6,True,65,1,6,6,5571692957,False,65,Batrider
21,False,65,0,21,21,5572483539,False,65,Batrider
21,False,65,0,21,21,5572366825,False,65,Batrider
10,False,65,0,10,10,5571820010,True,65,Batrider
16,True,65,1,16,16,5571774998,False,65,Batrider
20,False,65,1,20,20,5571242529,False,65,Batrider
11,False,65,0,11,11,5572053568,True,65,Batrider
8,False,65,1,8,8,5571742384,True,65,Batrider
18,False,65,1,18,18,5572295408,True,65,Batrider
8,False,65,0,8,8,5571306363,False,65,Batrider
3,False,65,1,3,3,5571496861,True,65,Batrider
17,True,65,0,17,17,5572015022,False,65,Batrider
21,False,65,0,21,21,5572883382,True,65,Batrider
9,False,65,0,9,9,5573020624,True,65,Batrider
20,False,65,1,20,20,5572582452,False,65,Batrider
8,False,65,1,8,8,5572037758,False,65,Batrider
18,False,65,0,18,18,5572719804,True,65,Batrider
10,False,65,1,10,10,5571831033,True,65,Batrider
10,False,65,0,10,10,5571446064,False,65,Batrider
10,False,65,0,10,10,5572079000,False,65,Batrider
18,False,65,1,18,18,5572478406,False,65,Batrider
8,False,65,0,8,8,5571251852,False,65,Batrider
12,False,65,1,12,12,5572617927,False,65,Batrider
13,False,65,1,13,13,5571833569,True,65,Batrider
10,False,65,1,10,10,5572148990,True,65,Batrider
20,False,65,1,20,20,5573056300,False,65,Batrider
13,False,65,0,13,13,5571884889,True,65,Batrider
8,False,65,0,8,8,5571845978,True,65,Batrider
8,False,65,1,8,8,5571778434,True,65,Batrider
22,True,65,0,22,22,5572911069,True,65,Batrider
17,True,65,1,17,17,5573126441,False,65,Batrider
12,False,65,0,12,12,5573152020,True,65,Batrider
10,False,65,1,10,10,5573166707,False,65,Batrider
8,False,65,0,8,8,5573199734,False,65,Batrider
23,True,65,1,23,23,5573222898,True,65,Batrider
8,False,65,1,8,8,5573201708,True,65,Batrider
11,False,65,1,11,11,5573233382,True,65,Batrider
11,False,65,0,11,11,5573230071,True,65,Batrider
8,False,65,0,8,8,5573246519,True,65,Batrider
11,False,65,1,11,11,5573253150,True,65,Batrider
12,False,65,1,12,12,5573274209,True,65,Batrider
9,False,65,1,9,9,5573342435,True,65,Batrider
13,False,65,0,13,13,5573399936,True,65,Batrider
7,True,65,1,7,7,5573398050,False,65,Batrider
17,True,65,1,17,17,5573419506,False,65,Batrider
20,False,65,1,20,20,5573441690,True,65,Batrider
3,False,65,0,3,3,5573454371,False,65,Batrider
8,False,65,0,8,8,5573464842,True,65,Batrider
0,False,65,0,0,0,5573521274,True,65,Batrider
1,False,65,0,1,1,5573581180,False,65,Batrider
8,False,65,1,8,8,5573555769,False,65,Batrider
10,False,65,1,10,10,5573678768,True,65,Batrider
13,False,65,1,13,13,5573621575,True,65,Batrider
22,True,65,1,22,22,5573704301,False,65,Batrider
23,True,65,1,23,23,5573882305,True,65,Batrider
10,False,65,1,10,10,5573966581,False,65,Batrider
20,False,65,0,20,20,5574033565,True,65,Batrider
1,False,65,1,1,1,5574056912,False,65,Batrider
22,True,65,1,22,22,5574032499,False,65,Batrider
1,False,65,1,1,1,5574110489,True,65,Batrider
18,False,65,0,18,18,5574108974,False,65,Batrider
7,True,65,1,7,7,5574132168,True,65,Batrider
8,False,65,1,8,8,5574153856,True,65,Batrider
21,False,65,1,21,21,5574226581,False,65,Batrider
15,True,65,1,15,15,5574246088,True,65,Batrider
11,False,65,1,11,11,5574352490,True,65,Batrider
13,False,65,1,13,13,5574399425,True,65,Batrider
8,False,65,0,8,8,5574427463,True,65,Batrider
10,False,65,1,10,10,5574447187,True,65,Batrider
18,False,65,0,18,18,5574518175,False,65,Batrider
4,True,65,1,4,4,5574628178,True,65,Batrider
19,False,65,1,19,19,5574632301,True,65,Batrider
2,False,65,1,2,2,5574678296,True,65,Batrider
6,True,65,0,6,6,5574721871,True,65,Batrider
15,True,65,0,15,15,5574726760,True,65,Batrider
15,True,65,0,15,15,5574721233,False,65,Batrider
9,False,65,1,9,9,5574778532,True,65,Batrider
23,True,65,0,23,23,5574816796,False,65,Batrider
9,False,65,0,9,9,5574785532,True,65,Batrider
5,True,65,0,5,5,5574844973,False,65,Batrider
9,False,65,0,9,9,5574844217,True,65,Batrider
10,False,65,1,10,10,5574864989,False,65,Batrider
1,False,65,0,1,1,5574889663,True,65,Batrider
14,True,65,0,14,14,5574920380,False,65,Batrider
0,False,65,1,0,0,5574961471,True,65,Batrider
14,True,65,1,14,14,5574949349,True,65,Batrider
11,False,65,0,11,11,5575082863,False,65,Batrider
17,True,65,1,17,17,5574987884,False,65,Batrider
0,False,65,0,0,0,5575006389,True,65,Batrider
19,False,65,0,19,19,5575105284,True,65,Batrider
18,False,65,1,18,18,5575197423,True,65,Batrider
19,False,65,0,19,19,5575753797,False,65,Batrider
17,True,65,1,17,17,5575353308,False,65,Batrider
21,False,65,1,21,21,5575804706,True,65,Batrider
10,False,65,0,10,10,5575534509,True,65,Batrider
2,False,65,1,2,2,5575764598,False,65,Batrider
3,False,65,1,3,3,5575691083,False,65,Batrider
16,True,65,0,16,16,5575617512,False,65,Batrider
19,False,65,0,19,19,5575462161,True,65,Batrider
11,False,65,0,11,11,5575832045,False,65,Batrider
18,False,65,1,18,18,5575636013,True,65,Batrider
7,True,65,1,7,7,5575783978,False,65,Batrider
18,False,65,1,18,18,5575727477,False,65,Batrider
12,False,65,1,12,12,5575548479,True,65,Batrider
7,True,65,1,7,7,5575606190,False,65,Batrider
13,False,65,1,13,13,5575878357,True,65,Batrider
0,False,65,0,0,0,5575898169,True,65,Batrider
19,False,65,0,19,19,5575930694,True,65,Batrider
12,False,65,1,12,12,5575953551,False,65,Batrider
22,True,65,1,22,22,5575988327,False,65,Batrider
11,False,65,1,11,11,5576023663,False,65,Batrider
13,False,65,0,13,13,5576081985,True,65,Batrider
9,False,65,0,9,9,5576124762,True,65,Batrider
18,False,65,0,18,18,5576149963,True,65,Batrider
1,False,65,1,1,1,5576150624,True,65,Batrider
14,True,65,1,14,14,5576180202,False,65,Batrider
2,False,65,0,2,2,5576173915,True,65,Batrider
9,False,65,0,9,9,5576169993,True,65,Batrider
2,False,65,1,2,2,5576215849,False,65,Batrider
15,True,65,0,15,15,5576210319,False,65,Batrider
17,True,65,0,17,17,5576253489,False,65,Batrider
2,False,65,1,2,2,5576234114,False,65,Batrider
1,False,65,0,1,1,5576253895,False,65,Batrider
2,False,65,1,2,2,5576291151,False,65,Batrider
3,False,65,1,3,3,5576288554,True,65,Batrider
7,True,65,0,7,7,5576332805,False,65,Batrider
3,False,65,0,3,3,5576318371,True,65,Batrider
1,False,65,0,1,1,5576382091,False,65,Batrider
8,False,65,1,8,8,5576391448,True,65,Batrider
17,True,65,0,17,17,5576351087,False,65,Batrider
8,False,65,0,8,8,5576386012,True,65,Batrider
11,False,65,0,11,11,5576451957,False,65,Batrider
9,False,65,1,9,9,5576543842,True,65,Batrider
12,False,65,1,12,12,5576568827,False,65,Batrider
18,False,65,0,18,18,5576538799,False,65,Batrider
13,False,65,1,13,13,5576596427,False,65,Batrider
10,False,65,0,10,10,5576632141,True,65,Batrider
8,False,65,1,8,8,5576636434,True,65,Batrider
2,False,65,1,2,2,5576738583,False,65,Batrider
11,False,65,0,11,11,5576742879,False,65,Batrider
2,False,65,0,2,2,5576851806,False,65,Batrider
21,False,65,1,21,21,5576922185,True,65,Batrider
0,False,65,0,0,0,5576933465,True,65,Batrider
11,False,65,1,11,11,5576988121,True,65,Batrider
11,False,65,1,11,11,5577029383,False,65,Batrider
13,False,65,0,13,13,5577074753,False,65,Batrider
7,True,65,1,7,7,5577117359,False,65,Batrider
9,False,65,0,9,9,5577087660,True,65,Batrider
15,True,65,0,15,15,5577151149,False,65,Batrider
9,False,65,1,9,9,5577156975,False,65,Batrider
2,False,65,1,2,2,5577184403,False,65,Batrider
10,False,65,0,10,10,5577237509,True,65,Batrider
13,False,65,1,13,13,5577229894,True,65,Batrider
23,True,65,1,23,23,5577247018,True,65,Batrider
17,True,65,0,17,17,5577289779,True,65,Batrider
18,False,65,1,18,18,5577318069,True,65,Batrider
10,False,65,1,10,10,5577357467,True,65,Batrider
11,False,65,1,11,11,5577393373,False,65,Batrider
15,True,65,0,15,15,5577383822,False,65,Batrider
9,False,65,1,9,9,5577427589,False,65,Batrider
11,False,65,1,11,11,5577464901,True,65,Batrider
1,False,65,0,1,1,5577501745,True,65,Batrider
0,False,65,1,0,0,5577560341,True,65,Batrider
0,False,65,1,0,0,5577580311,False,65,Batrider
0,False,65,0,0,0,5577597803,False,65,Batrider
7,True,65,1,7,7,5577607162,False,65,Batrider
18,False,65,1,18,18,5577623881,False,65,Batrider
20,False,65,0,20,20,5577635525,False,65,Batrider
23,True,65,0,23,23,5577667740,False,65,Batrider
21,False,65,0,21,21,5577661815,False,65,Batrider
22,True,65,1,22,22,5577662049,False,65,Batrider
3,False,65,1,3,3,5577618142,False,65,Batrider
9,False,65,0,9,9,5577703196,True,65,Batrider
19,False,65,0,19,19,5577721375,False,65,Batrider
20,False,65,1,20,20,5577719311,True,65,Batrider
3,False,65,0,3,3,5577759692,False,65,Batrider
2,False,65,1,2,2,5577791666,True,65,Batrider
10,False,65,0,10,10,5577792393,False,65,Batrider
3,False,65,0,3,3,5577826316,False,65,Batrider
7,True,65,1,7,7,5577849781,True,65,Batrider
10,False,65,1,10,10,5577888904,False,65,Batrider
1,False,65,0,1,1,5577916337,False,65,Batrider
1,False,65,1,1,1,5577968977,True,65,Batrider
22,True,65,0,22,22,5578074898,False,65,Batrider
3,False,65,0,3,3,5578075980,False,65,Batrider
19,False,65,0,19,19,5578136508,True,65,Batrider
22,True,65,1,22,22,5578152920,False,65,Batrider
12,False,65,0,12,12,5578181326,True,65,Batrider
2,False,65,1,2,2,5578333805,False,65,Batrider
2,False,65,0,2,2,5578443150,False,65,Batrider
16,True,65,0,16,16,5578434239,True,65,Batrider
7,True,65,1,7,7,5578520818,False,65,Batrider
2,False,65,1,2,2,5578565061,False,65,Batrider
6,True,65,0,6,6,5578584273,False,65,Batrider
10,False,65,1,10,10,5578626608,False,65,Batrider
22,True,65,0,22,22,5578664454,False,65,Batrider
11,False,65,1,11,11,5578711013,True,65,Batrider
13,False,65,0,13,13,5578725135,False,65,Batrider
8,False,65,1,8,8,5578710167,True,65,Batrider
8,False,65,1,8,8,5578761415,True,65,Batrider
0,False,65,0,0,0,5578735192,True,65,Batrider
15,True,65,1,15,15,5578760067,False,65,Batrider
14,True,65,0,14,14,5578804444,False,65,Batrider
13,False,65,1,13,13,5578794176,True,65,Batrider
5,True,65,1,5,5,5578837524,True,65,Batrider
0,False,65,1,0,0,5578848572,False,65,Batrider
7,True,65,0,7,7,5578948087,False,65,Batrider
7,True,65,0,7,7,5579001949,True,65,Batrider
9,False,65,0,9,9,5578995588,False,65,Batrider
23,True,65,0,23,23,5579028495,False,65,Batrider
8,False,65,1,8,8,5579065993,True,65,Batrider
9,False,65,1,9,9,5579110778,False,65,Batrider
9,False,65,1,9,9,5579155740,True,65,Batrider
0,False,65,1,0,0,5579143538,True,65,Batrider
18,False,65,1,18,18,5579135423,True,65,Batrider
2,False,65,1,2,2,5579221633,False,65,Batrider
8,False,65,0,8,8,5579224261,False,65,Batrider
17,True,65,1,17,17,5579265745,False,65,Batrider
3,False,65,0,3,3,5579235066,False,65,Batrider
23,True,65,1,23,23,5579289177,True,65,Batrider
3,False,65,0,3,3,5579316705,False,65,Batrider
21,False,65,1,21,21,5579395013,True,65,Batrider
0,False,65,0,0,0,5579395623,True,65,Batrider
3,False,65,0,3,3,5579476016,False,65,Batrider
14,True,65,0,14,14,5579519065,True,65,Batrider
9,False,65,1,9,9,5579498910,True,65,Batrider
10,False,65,1,10,10,5579609775,False,65,Batrider
17,True,65,0,17,17,5579742376,False,65,Batrider
10,False,65,0,10,10,5579867061,False,65,Batrider
21,False,65,1,21,21,5579993644,False,65,Batrider
3,False,65,1,3,3,5580059347,True,65,Batrider
3,False,65,1,3,3,5580177450,False,65,Batrider
9,False,65,1,9,9,5580187465,True,65,Batrider
19,False,65,1,19,19,5580224836,True,65,Batrider
0,False,65,1,0,0,5580248174,False,65,Batrider
11,False,65,1,11,11,5580266107,True,65,Batrider
2,False,65,0,2,2,5580319723,True,65,Batrider
3,False,65,1,3,3,5580386914,False,65,Batrider
17,True,65,0,17,17,5580415400,True,65,Batrider
9,False,65,1,9,9,5580466940,True,65,Batrider
10,False,65,0,10,10,5580450595,False,65,Batrider
14,True,65,1,14,14,5580429446,False,65,Batrider
2,False,65,0,2,2,5580513286,True,65,Batrider
3,False,65,1,3,3,5580513573,True,65,Batrider
2,False,65,0,2,2,5580554034,False,65,Batrider
0,False,65,0,0,0,5580589034,False,65,Batrider
11,False,65,0,11,11,5580647543,False,65,Batrider
12,False,65,0,12,12,5580756665,False,65,Batrider
10,False,65,1,10,10,5580793199,False,65,Batrider
11,False,65,0,11,11,5580879133,False,65,Batrider
13,False,65,1,13,13,5580903885,True,65,Batrider
0,False,65,1,0,0,5580970109,True,65,Batrider
11,False,65,1,11,11,5580989938,True,65,Batrider
20,False,65,1,20,20,5581075844,False,65,Batrider
12,False,65,0,12,12,5581156713,True,65,Batrider
22,True,65,1,22,22,5581200081,False,65,Batrider
22,True,65,1,22,22,5581274533,True,65,Batrider
8,False,65,0,8,8,5581353818,True,65,Batrider
12,False,65,1,12,12,5581306103,False,65,Batrider
17,True,54,0,17,17,5572986931,True,54,Lifestealer
17,True,54,1,17,17,5572366825,False,54,Lifestealer
10,False,54,1,10,10,5572813354,True,54,Lifestealer
13,False,54,1,13,13,5571306363,False,54,Lifestealer
11,False,54,0,11,11,5572883382,True,54,Lifestealer
23,True,54,1,23,23,5572652041,False,54,Lifestealer
9,False,54,1,9,9,5572719804,True,54,Lifestealer
22,True,54,1,22,22,5572478406,False,54,Lifestealer
16,True,54,0,16,16,5572617927,False,54,Lifestealer
17,True,54,1,17,17,5573230071,True,54,Lifestealer
20,False,54,0,20,20,5573583760,False,54,Lifestealer
19,False,54,0,19,19,5573623714,False,54,Lifestealer
23,True,54,1,23,23,5573739164,False,54,Lifestealer
10,False,54,1,10,10,5573796151,True,54,Lifestealer
21,False,54,1,21,21,5574033565,True,54,Lifestealer
17,True,54,0,17,17,5574110489,True,54,Lifestealer
17,True,54,0,17,17,5574352490,True,54,Lifestealer
15,True,54,0,15,15,5574399425,True,54,Lifestealer
17,True,54,0,17,17,5574470710,False,54,Lifestealer
10,False,54,1,10,10,5574494772,True,54,Lifestealer
22,True,54,0,22,22,5574721871,True,54,Lifestealer
9,False,54,0,9,9,5575174770,True,54,Lifestealer
18,False,54,1,18,18,5575753797,False,54,Lifestealer
17,True,54,0,17,17,5575691083,False,54,Lifestealer
7,True,54,0,7,7,5575617512,False,54,Lifestealer
22,True,54,1,22,22,5575676144,False,54,Lifestealer
10,False,54,1,10,10,5575832045,False,54,Lifestealer
